clip_id,start_frame,end_frame,label_start_frame,label_end_frame,target_class,event_id,event_overlap_frames,window_id
england_epl__2016_2017__2016_10_22___17_00_Arsenal_0___0_Middlesbrough__h2_720p,336,399,359,374,background,,0,1848
england_epl__2016_2017__2016_10_22___17_00_Arsenal_0___0_Middlesbrough__h2_720p,344,407,367,382,background,,0,1849
england_epl__2016_2017__2016_10_22___17_00_Arsenal_0___0_Middlesbrough__h2_720p,352,415,375,390,background,,0,1850
england_epl__2016_2017__2016_10_22___17_00_Arsenal_0___0_Middlesbrough__h2_720p,360,423,383,398,background,,0,1851
england_epl__2016_2017__2016_10_22___17_00_Arsenal_0___0_Middlesbrough__h2_720p,368,431,391,406,background,,0,1852
england_epl__2016_2017__2016_10_22___17_00_Arsenal_0___0_Middlesbrough__h2_720p,376,439,399,414,background,,0,1853
england_epl__2016_2017__2016_10_22___17_00_Arsenal_0___0_Middlesbrough__h2_720p,384,447,407,422,background,,0,1854
england_epl__2016_2017__2016_10_22___17_00_Arsenal_0___0_Middlesbrough__h2_720p,392,455,415,430,background,,0,1855
england_epl__2016_2017__2016_10_22___17_00_Arsenal_0___0_Middlesbrough__h2_720p,400,463,423,438,background,,0,1856
england_epl__2016_2017__2016_10_22___17_00_Arsenal_0___0_Middlesbrough__h2_720p,408,471,431,446,background,,0,1857
england_epl__2016_2017__2016_10_22___17_00_Arsenal_0___0_Middlesbrough__h2_720p,416,479,439,454,background,,0,1858
england_epl__2016_2017__2016_10_22___17_00_Arsenal_0___0_Middlesbrough__h2_720p,424,487,447,462,background,,0,1859
england_epl__2016_2017__2016_10_22___17_00_Arsenal_0___0_Middlesbrough__h2_720p,432,495,455,470,background,,0,1860
england_epl__2016_2017__2016_10_22___17_00_Arsenal_0___0_Middlesbrough__h2_720p,440,503,463,478,background,,0,1861
england_epl__2016_2017__2016_10_22___17_00_Arsenal_0___0_Middlesbrough__h2_720p,448,511,471,486,background,,0,1862
england_epl__2016_2017__2016_10_22___17_00_Arsenal_0___0_Middlesbrough__h2_720p,456,519,479,494,background,,0,1863
england_epl__2016_2017__2016_10_22___17_00_Arsenal_0___0_Middlesbrough__h2_720p,464,527,487,502,background,,0,1864
england_epl__2016_2017__2016_10_22___17_00_Arsenal_0___0_Middlesbrough__h2_720p,472,535,495,510,background,,0,1865
england_epl__2016_2017__2016_10_22___17_00_Arsenal_0___0_Middlesbrough__h2_720p,480,543,503,518,background,,0,1866
england_epl__2016_2017__2016_10_22___17_00_Arsenal_0___0_Middlesbrough__h2_720p,488,551,511,526,background,,0,1867
england_epl__2016_2017__2016_10_22___17_00_Arsenal_0___0_Middlesbrough__h2_720p,496,559,519,534,background,,0,1868
england_epl__2016_2017__2016_10_22___17_00_Arsenal_0___0_Middlesbrough__h2_720p,504,567,527,542,background,,0,1869
england_epl__2016_2017__2016_10_22___17_00_Arsenal_0___0_Middlesbrough__h2_720p,512,575,535,550,background,,0,1870
england_epl__2016_2017__2016_10_22___17_00_Arsenal_0___0_Middlesbrough__h2_720p,520,583,543,558,background,,0,1871
england_epl__2016_2017__2016_10_22___17_00_Arsenal_0___0_Middlesbrough__h2_720p,528,591,551,566,background,,0,1872
england_epl__2016_2017__2016_10_22___17_00_Arsenal_0___0_Middlesbrough__h2_720p,536,599,559,574,background,,0,1873
england_epl__2016_2017__2016_10_22___17_00_Arsenal_0___0_Middlesbrough__h2_720p,544,607,567,582,background,,0,1874
england_epl__2016_2017__2016_10_22___17_00_Arsenal_0___0_Middlesbrough__h2_720p,552,615,575,590,background,,0,1875
england_epl__2016_2017__2016_10_22___17_00_Arsenal_0___0_Middlesbrough__h2_720p,560,623,583,598,background,,0,1876
england_epl__2016_2017__2016_10_22___17_00_Arsenal_0___0_Middlesbrough__h2_720p,568,631,591,606,background,,0,1877
england_epl__2016_2017__2016_10_22___17_00_Arsenal_0___0_Middlesbrough__h2_720p,576,639,599,614,background,,0,1878
england_epl__2016_2017__2016_10_22___17_00_Arsenal_0___0_Middlesbrough__h2_720p,584,647,607,622,background,,0,1879
england_epl__2016_2017__2016_10_22___17_00_Arsenal_0___0_Middlesbrough__h2_720p,592,655,615,630,background,,0,1880
england_epl__2016_2017__2016_10_22___17_00_Arsenal_0___0_Middlesbrough__h2_720p,600,663,623,638,background,,0,1881
england_epl__2016_2017__2016_10_22___17_00_Arsenal_0___0_Middlesbrough__h2_720p,608,671,631,646,background,,0,1882
england_epl__2016_2017__2016_10_22___17_00_Arsenal_0___0_Middlesbrough__h2_720p,616,679,639,654,background,,0,1883
england_epl__2016_2017__2016_10_22___17_00_Arsenal_0___0_Middlesbrough__h2_720p,624,687,647,662,background,,0,1884
england_epl__2016_2017__2016_10_22___17_00_Arsenal_0___0_Middlesbrough__h2_720p,632,695,655,670,background,,0,1885
england_epl__2016_2017__2016_10_22___17_00_Arsenal_0___0_Middlesbrough__h2_720p,640,703,663,678,background,,0,1886
england_epl__2016_2017__2016_10_22___17_00_Arsenal_0___0_Middlesbrough__h2_720p,648,711,671,686,background,,0,1887
england_epl__2016_2017__2016_10_22___17_00_Arsenal_0___0_Middlesbrough__h2_720p,656,719,679,694,background,,0,1888
england_epl__2016_2017__2016_10_22___17_00_Arsenal_0___0_Middlesbrough__h2_720p,664,727,687,702,background,,0,1889
england_epl__2016_2017__2016_10_22___17_00_Arsenal_0___0_Middlesbrough__h2_720p,672,735,695,710,background,,0,1890
england_epl__2016_2017__2016_10_22___17_00_Arsenal_0___0_Middlesbrough__h2_720p,680,743,703,718,background,,0,1891
england_epl__2016_2017__2016_12_04___16_30_Bournemouth_4___3_Liverpool__h2_720p,0,63,23,38,pass,england_epl__2016_2017__2016_12_04___16_30_Bournemouth_4___3_Liverpool__h2_720p__event_0001,16,1892
england_epl__2016_2017__2016_12_04___16_30_Bournemouth_4___3_Liverpool__h2_720p,8,71,31,46,pass,england_epl__2016_2017__2016_12_04___16_30_Bournemouth_4___3_Liverpool__h2_720p__event_0001,11,1893
england_epl__2016_2017__2016_12_04___16_30_Bournemouth_4___3_Liverpool__h2_720p,16,79,39,54,pass,england_epl__2016_2017__2016_12_04___16_30_Bournemouth_4___3_Liverpool__h2_720p__event_0002,11,1894
england_epl__2016_2017__2016_12_04___16_30_Bournemouth_4___3_Liverpool__h2_720p,24,87,47,62,pass,england_epl__2016_2017__2016_12_04___16_30_Bournemouth_4___3_Liverpool__h2_720p__event_0002,16,1895
england_epl__2016_2017__2016_12_04___16_30_Bournemouth_4___3_Liverpool__h2_720p,32,95,55,70,pass,england_epl__2016_2017__2016_12_04___16_30_Bournemouth_4___3_Liverpool__h2_720p__event_0002,16,1896
england_epl__2016_2017__2016_12_04___16_30_Bournemouth_4___3_Liverpool__h2_720p,40,103,63,78,pass,england_epl__2016_2017__2016_12_04___16_30_Bournemouth_4___3_Liverpool__h2_720p__event_0002,16,1897
england_epl__2016_2017__2016_12_04___16_30_Bournemouth_4___3_Liverpool__h2_720p,48,111,71,86,pass,england_epl__2016_2017__2016_12_04___16_30_Bournemouth_4___3_Liverpool__h2_720p__event_0002,14,1898
england_epl__2016_2017__2016_12_04___16_30_Bournemouth_4___3_Liverpool__h2_720p,56,119,79,94,carry,england_epl__2016_2017__2016_12_04___16_30_Bournemouth_4___3_Liverpool__h2_720p__event_0003,9,1899
england_epl__2016_2017__2016_12_04___16_30_Bournemouth_4___3_Liverpool__h2_720p,64,127,87,102,carry,england_epl__2016_2017__2016_12_04___16_30_Bournemouth_4___3_Liverpool__h2_720p__event_0003,16,1900
england_epl__2016_2017__2016_12_04___16_30_Bournemouth_4___3_Liverpool__h2_720p,72,135,95,110,carry,england_epl__2016_2017__2016_12_04___16_30_Bournemouth_4___3_Liverpool__h2_720p__event_0003,14,1901
england_epl__2016_2017__2016_12_04___16_30_Bournemouth_4___3_Liverpool__h2_720p,80,143,103,118,pass,england_epl__2016_2017__2016_12_04___16_30_Bournemouth_4___3_Liverpool__h2_720p__event_0004,9,1902
england_epl__2016_2017__2016_12_04___16_30_Bournemouth_4___3_Liverpool__h2_720p,88,151,111,126,pass,england_epl__2016_2017__2016_12_04___16_30_Bournemouth_4___3_Liverpool__h2_720p__event_0004,16,1903
england_epl__2016_2017__2016_12_04___16_30_Bournemouth_4___3_Liverpool__h2_720p,96,159,119,134,pass,england_epl__2016_2017__2016_12_04___16_30_Bournemouth_4___3_Liverpool__h2_720p__event_0004,16,1904
england_epl__2016_2017__2016_12_04___16_30_Bournemouth_4___3_Liverpool__h2_720p,104,167,127,142,pass,england_epl__2016_2017__2016_12_04___16_30_Bournemouth_4___3_Liverpool__h2_720p__event_0004,14,1905
england_epl__2016_2017__2016_12_04___16_30_Bournemouth_4___3_Liverpool__h2_720p,112,175,135,150,pass,england_epl__2016_2017__2016_12_04___16_30_Bournemouth_4___3_Liverpool__h2_720p__event_0004,6,1906
england_epl__2016_2017__2016_12_04___16_30_Bournemouth_4___3_Liverpool__h2_720p,120,183,143,158,background,,0,1907
england_epl__2016_2017__2016_12_04___16_30_Bournemouth_4___3_Liverpool__h2_720p,128,191,151,166,background,,0,1908
england_epl__2016_2017__2016_12_04___16_30_Bournemouth_4___3_Liverpool__h2_720p,136,199,159,174,pass,england_epl__2016_2017__2016_12_04___16_30_Bournemouth_4___3_Liverpool__h2_720p__event_0005,3,1909
england_epl__2016_2017__2016_12_04___16_30_Bournemouth_4___3_Liverpool__h2_720p,144,207,167,182,pass,england_epl__2016_2017__2016_12_04___16_30_Bournemouth_4___3_Liverpool__h2_720p__event_0005,11,1910
england_epl__2016_2017__2016_12_04___16_30_Bournemouth_4___3_Liverpool__h2_720p,152,215,175,190,pass,england_epl__2016_2017__2016_12_04___16_30_Bournemouth_4___3_Liverpool__h2_720p__event_0005,16,1911
england_epl__2016_2017__2016_12_04___16_30_Bournemouth_4___3_Liverpool__h2_720p,160,223,183,198,pass,england_epl__2016_2017__2016_12_04___16_30_Bournemouth_4___3_Liverpool__h2_720p__event_0005,16,1912
england_epl__2016_2017__2016_12_04___16_30_Bournemouth_4___3_Liverpool__h2_720p,168,231,191,206,pass,england_epl__2016_2017__2016_12_04___16_30_Bournemouth_4___3_Liverpool__h2_720p__event_0005,16,1913
england_epl__2016_2017__2016_12_04___16_30_Bournemouth_4___3_Liverpool__h2_720p,176,239,199,214,pass,england_epl__2016_2017__2016_12_04___16_30_Bournemouth_4___3_Liverpool__h2_720p__event_0005,10,1914
england_epl__2016_2017__2016_12_04___16_30_Bournemouth_4___3_Liverpool__h2_720p,184,247,207,222,pass,england_epl__2016_2017__2016_12_04___16_30_Bournemouth_4___3_Liverpool__h2_720p__event_0005,2,1915
england_epl__2016_2017__2016_12_04___16_30_Bournemouth_4___3_Liverpool__h2_720p,192,255,215,230,pass,england_epl__2016_2017__2016_12_04___16_30_Bournemouth_4___3_Liverpool__h2_720p__event_0006,8,1916
england_epl__2016_2017__2016_12_04___16_30_Bournemouth_4___3_Liverpool__h2_720p,200,263,223,238,pass,england_epl__2016_2017__2016_12_04___16_30_Bournemouth_4___3_Liverpool__h2_720p__event_0006,16,1917
england_epl__2016_2017__2016_12_04___16_30_Bournemouth_4___3_Liverpool__h2_720p,208,271,231,246,pass,england_epl__2016_2017__2016_12_04___16_30_Bournemouth_4___3_Liverpool__h2_720p__event_0006,16,1918
england_epl__2016_2017__2016_12_04___16_30_Bournemouth_4___3_Liverpool__h2_720p,216,279,239,254,pass,england_epl__2016_2017__2016_12_04___16_30_Bournemouth_4___3_Liverpool__h2_720p__event_0006,16,1919
england_epl__2016_2017__2016_12_04___16_30_Bournemouth_4___3_Liverpool__h2_720p,224,287,247,262,pass,england_epl__2016_2017__2016_12_04___16_30_Bournemouth_4___3_Liverpool__h2_720p__event_0006,16,1920
england_epl__2016_2017__2016_12_04___16_30_Bournemouth_4___3_Liverpool__h2_720p,232,295,255,270,pass,england_epl__2016_2017__2016_12_04___16_30_Bournemouth_4___3_Liverpool__h2_720p__event_0006,10,1921
england_epl__2016_2017__2016_12_04___16_30_Bournemouth_4___3_Liverpool__h2_720p,240,303,263,278,pass,england_epl__2016_2017__2016_12_04___16_30_Bournemouth_4___3_Liverpool__h2_720p__event_0006,2,1922
england_epl__2016_2017__2016_12_04___16_30_Bournemouth_4___3_Liverpool__h2_720p,248,311,271,286,background,,0,1923
england_epl__2016_2017__2016_12_04___16_30_Bournemouth_4___3_Liverpool__h2_720p,256,319,279,294,pass,england_epl__2016_2017__2016_12_04___16_30_Bournemouth_4___3_Liverpool__h2_720p__event_0007,5,1924
england_epl__2016_2017__2016_12_04___16_30_Bournemouth_4___3_Liverpool__h2_720p,264,327,287,302,pass,england_epl__2016_2017__2016_12_04___16_30_Bournemouth_4___3_Liverpool__h2_720p__event_0007,13,1925
england_epl__2016_2017__2016_12_04___16_30_Bournemouth_4___3_Liverpool__h2_720p,272,335,295,310,pass,england_epl__2016_2017__2016_12_04___16_30_Bournemouth_4___3_Liverpool__h2_720p__event_0007,16,1926
england_epl__2016_2017__2016_12_04___16_30_Bournemouth_4___3_Liverpool__h2_720p,280,343,303,318,pass,england_epl__2016_2017__2016_12_04___16_30_Bournemouth_4___3_Liverpool__h2_720p__event_0007,16,1927
england_epl__2016_2017__2016_12_04___16_30_Bournemouth_4___3_Liverpool__h2_720p,288,351,311,326,pass,england_epl__2016_2017__2016_12_04___16_30_Bournemouth_4___3_Liverpool__h2_720p__event_0007,16,1928
england_epl__2016_2017__2016_12_04___16_30_Bournemouth_4___3_Liverpool__h2_720p,296,359,319,334,pass,england_epl__2016_2017__2016_12_04___16_30_Bournemouth_4___3_Liverpool__h2_720p__event_0007,16,1929
england_epl__2016_2017__2016_12_04___16_30_Bournemouth_4___3_Liverpool__h2_720p,304,367,327,342,pass,england_epl__2016_2017__2016_12_04___16_30_Bournemouth_4___3_Liverpool__h2_720p__event_0007,8,1930
england_epl__2016_2017__2016_12_04___16_30_Bournemouth_4___3_Liverpool__h2_720p,312,375,335,350,background,,0,1931
england_epl__2016_2017__2016_12_04___16_30_Bournemouth_4___3_Liverpool__h2_720p,320,383,343,358,background,,0,1932
england_epl__2016_2017__2016_12_04___16_30_Bournemouth_4___3_Liverpool__h2_720p,328,391,351,366,background,,0,1933
england_epl__2016_2017__2016_12_04___16_30_Bournemouth_4___3_Liverpool__h2_720p,336,399,359,374,background,,0,1934
england_epl__2016_2017__2016_12_04___16_30_Bournemouth_4___3_Liverpool__h2_720p,344,407,367,382,background,,0,1935
england_epl__2016_2017__2016_12_04___16_30_Bournemouth_4___3_Liverpool__h2_720p,352,415,375,390,background,,0,1936
england_epl__2016_2017__2016_12_04___16_30_Bournemouth_4___3_Liverpool__h2_720p,360,423,383,398,background,,0,1937
england_epl__2016_2017__2016_12_04___16_30_Bournemouth_4___3_Liverpool__h2_720p,368,431,391,406,background,,0,1938
england_epl__2016_2017__2016_12_04___16_30_Bournemouth_4___3_Liverpool__h2_720p,376,439,399,414,background,,0,1939
england_epl__2016_2017__2016_12_04___16_30_Bournemouth_4___3_Liverpool__h2_720p,384,447,407,422,background,,0,1940
england_epl__2016_2017__2016_12_04___16_30_Bournemouth_4___3_Liverpool__h2_720p,392,455,415,430,background,,0,1941
england_epl__2016_2017__2016_12_04___16_30_Bournemouth_4___3_Liverpool__h2_720p,400,463,423,438,background,,0,1942
england_epl__2016_2017__2016_12_04___16_30_Bournemouth_4___3_Liverpool__h2_720p,408,471,431,446,background,,0,1943
england_epl__2016_2017__2016_12_04___16_30_Bournemouth_4___3_Liverpool__h2_720p,416,479,439,454,background,,0,1944
england_epl__2016_2017__2016_12_04___16_30_Bournemouth_4___3_Liverpool__h2_720p,424,487,447,462,background,,0,1945
england_epl__2016_2017__2016_12_04___16_30_Bournemouth_4___3_Liverpool__h2_720p,432,495,455,470,background,,0,1946
england_epl__2016_2017__2016_12_04___16_30_Bournemouth_4___3_Liverpool__h2_720p,440,503,463,478,background,,0,1947
england_epl__2016_2017__2016_12_04___16_30_Bournemouth_4___3_Liverpool__h2_720p,448,511,471,486,background,,0,1948
england_epl__2016_2017__2016_12_04___16_30_Bournemouth_4___3_Liverpool__h2_720p,456,519,479,494,background,,0,1949
england_epl__2016_2017__2016_12_04___16_30_Bournemouth_4___3_Liverpool__h2_720p,464,527,487,502,background,,0,1950
england_epl__2016_2017__2016_12_04___16_30_Bournemouth_4___3_Liverpool__h2_720p,472,535,495,510,background,,0,1951
england_epl__2016_2017__2016_12_04___16_30_Bournemouth_4___3_Liverpool__h2_720p,480,543,503,518,background,,0,1952
england_epl__2016_2017__2016_12_04___16_30_Bournemouth_4___3_Liverpool__h2_720p,488,551,511,526,background,,0,1953
england_epl__2016_2017__2016_12_04___16_30_Bournemouth_4___3_Liverpool__h2_720p,496,559,519,534,background,,0,1954
england_epl__2016_2017__2016_12_04___16_30_Bournemouth_4___3_Liverpool__h2_720p,504,567,527,542,background,,0,1955
england_epl__2016_2017__2016_12_04___16_30_Bournemouth_4___3_Liverpool__h2_720p,512,575,535,550,background,,0,1956
england_epl__2016_2017__2016_12_04___16_30_Bournemouth_4___3_Liverpool__h2_720p,520,583,543,558,background,,0,1957
england_epl__2016_2017__2016_12_04___16_30_Bournemouth_4___3_Liverpool__h2_720p,528,591,551,566,background,,0,1958
england_epl__2016_2017__2016_12_04___16_30_Bournemouth_4___3_Liverpool__h2_720p,536,599,559,574,background,,0,1959
england_epl__2016_2017__2016_12_04___16_30_Bournemouth_4___3_Liverpool__h2_720p,544,607,567,582,background,,0,1960
england_epl__2016_2017__2016_12_04___16_30_Bournemouth_4___3_Liverpool__h2_720p,552,615,575,590,background,,0,1961
england_epl__2016_2017__2016_12_04___16_30_Bournemouth_4___3_Liverpool__h2_720p,560,623,583,598,carry,england_epl__2016_2017__2016_12_04___16_30_Bournemouth_4___3_Liverpool__h2_720p__event_0011,2,1962
england_epl__2016_2017__2016_12_04___16_30_Bournemouth_4___3_Liverpool__h2_720p,568,631,591,606,carry,england_epl__2016_2017__2016_12_04___16_30_Bournemouth_4___3_Liverpool__h2_720p__event_0011,10,1963
england_epl__2016_2017__2016_12_04___16_30_Bournemouth_4___3_Liverpool__h2_720p,576,639,599,614,carry,england_epl__2016_2017__2016_12_04___16_30_Bournemouth_4___3_Liverpool__h2_720p__event_0011,16,1964
england_epl__2016_2017__2016_12_04___16_30_Bournemouth_4___3_Liverpool__h2_720p,584,647,607,622,carry,england_epl__2016_2017__2016_12_04___16_30_Bournemouth_4___3_Liverpool__h2_720p__event_0011,16,1965
england_epl__2016_2017__2016_12_04___16_30_Bournemouth_4___3_Liverpool__h2_720p,592,655,615,630,carry,england_epl__2016_2017__2016_12_04___16_30_Bournemouth_4___3_Liverpool__h2_720p__event_0011,16,1966
england_epl__2016_2017__2016_12_04___16_30_Bournemouth_4___3_Liverpool__h2_720p,600,663,623,638,carry,england_epl__2016_2017__2016_12_04___16_30_Bournemouth_4___3_Liverpool__h2_720p__event_0011,16,1967
england_epl__2016_2017__2016_12_04___16_30_Bournemouth_4___3_Liverpool__h2_720p,608,671,631,646,carry,england_epl__2016_2017__2016_12_04___16_30_Bournemouth_4___3_Liverpool__h2_720p__event_0011,12,1968
england_epl__2016_2017__2016_12_04___16_30_Bournemouth_4___3_Liverpool__h2_720p,616,679,639,654,turnover,england_epl__2016_2017__2016_12_04___16_30_Bournemouth_4___3_Liverpool__h2_720p__event_0012,11,1969
england_epl__2016_2017__2016_12_04___16_30_Bournemouth_4___3_Liverpool__h2_720p,624,687,647,662,turnover,england_epl__2016_2017__2016_12_04___16_30_Bournemouth_4___3_Liverpool__h2_720p__event_0012,16,1970
england_epl__2016_2017__2016_12_04___16_30_Bournemouth_4___3_Liverpool__h2_720p,632,695,655,670,turnover,england_epl__2016_2017__2016_12_04___16_30_Bournemouth_4___3_Liverpool__h2_720p__event_0012,16,1971
england_epl__2016_2017__2016_12_04___16_30_Bournemouth_4___3_Liverpool__h2_720p,640,703,663,678,turnover,england_epl__2016_2017__2016_12_04___16_30_Bournemouth_4___3_Liverpool__h2_720p__event_0012,16,1972
england_epl__2016_2017__2016_12_04___16_30_Bournemouth_4___3_Liverpool__h2_720p,648,711,671,686,turnover,england_epl__2016_2017__2016_12_04___16_30_Bournemouth_4___3_Liverpool__h2_720p__event_0012,16,1973
england_epl__2016_2017__2016_12_04___16_30_Bournemouth_4___3_Liverpool__h2_720p,656,719,679,694,turnover,england_epl__2016_2017__2016_12_04___16_30_Bournemouth_4___3_Liverpool__h2_720p__event_0012,16,1974
england_epl__2016_2017__2016_12_04___16_30_Bournemouth_4___3_Liverpool__h2_720p,664,727,687,702,turnover,england_epl__2016_2017__2016_12_04___16_30_Bournemouth_4___3_Liverpool__h2_720p__event_0012,16,1975
england_epl__2016_2017__2016_12_04___16_30_Bournemouth_4___3_Liverpool__h2_720p,672,735,695,710,turnover,england_epl__2016_2017__2016_12_04___16_30_Bournemouth_4___3_Liverpool__h2_720p__event_0012,10,1976
england_epl__2016_2017__2016_12_04___16_30_Bournemouth_4___3_Liverpool__h2_720p,680,743,703,718,carry,england_epl__2016_2017__2016_12_04___16_30_Bournemouth_4___3_Liverpool__h2_720p__event_0013,13,1977
england_epl__2016_2017__2017_04_09___18_00_Everton_4___2_Leicester__h1_720p,0,63,23,38,pass,england_epl__2016_2017__2017_04_09___18_00_Everton_4___2_Leicester__h1_720p__event_0001,7,1978
england_epl__2016_2017__2017_04_09___18_00_Everton_4___2_Leicester__h1_720p,8,71,31,46,background,,0,1979
england_epl__2016_2017__2017_04_09___18_00_Everton_4___2_Leicester__h1_720p,16,79,39,54,background,,0,1980
