clip_id,start_frame,end_frame,label_start_frame,label_end_frame,target_class,event_id,event_overlap_frames,fps,source_video,window_id
england_epl__2016_2017__2016_10_01___14_30_Swansea_1___2_Liverpool__h1_720p,560,623,583,598,background,,0,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2016_2017__2016_10_01___14_30_Swansea_1___2_Liverpool__h1_720p.mp4,852
england_epl__2016_2017__2016_10_01___14_30_Swansea_1___2_Liverpool__h1_720p,576,639,599,614,background,,0,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2016_2017__2016_10_01___14_30_Swansea_1___2_Liverpool__h1_720p.mp4,853
england_epl__2016_2017__2016_10_01___14_30_Swansea_1___2_Liverpool__h1_720p,592,655,615,630,background,,0,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2016_2017__2016_10_01___14_30_Swansea_1___2_Liverpool__h1_720p.mp4,854
england_epl__2016_2017__2016_10_01___14_30_Swansea_1___2_Liverpool__h1_720p,608,671,631,646,background,,0,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2016_2017__2016_10_01___14_30_Swansea_1___2_Liverpool__h1_720p.mp4,855
england_epl__2016_2017__2016_10_01___14_30_Swansea_1___2_Liverpool__h1_720p,624,687,647,662,background,,0,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2016_2017__2016_10_01___14_30_Swansea_1___2_Liverpool__h1_720p.mp4,856
england_epl__2016_2017__2016_10_01___14_30_Swansea_1___2_Liverpool__h1_720p,640,703,663,678,background,,0,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2016_2017__2016_10_01___14_30_Swansea_1___2_Liverpool__h1_720p.mp4,857
england_epl__2016_2017__2016_10_01___14_30_Swansea_1___2_Liverpool__h1_720p,656,719,679,694,background,,0,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2016_2017__2016_10_01___14_30_Swansea_1___2_Liverpool__h1_720p.mp4,858
england_epl__2016_2017__2016_10_01___14_30_Swansea_1___2_Liverpool__h1_720p,672,735,695,710,background,,0,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2016_2017__2016_10_01___14_30_Swansea_1___2_Liverpool__h1_720p.mp4,859
england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p,0,63,23,38,pass,england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p__event_0001,16,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p.mp4,860
england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p,16,79,39,54,pass,england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p__event_0001,16,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p.mp4,861
england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p,32,95,55,70,carry,england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p__event_0002,10,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p.mp4,862
england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p,48,111,71,86,carry,england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p__event_0002,16,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p.mp4,863
england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p,64,127,87,102,carry,england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p__event_0002,16,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p.mp4,864
england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p,80,143,103,118,carry,england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p__event_0002,16,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p.mp4,865
england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p,96,159,119,134,carry,england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p__event_0002,16,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p.mp4,866
england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p,112,175,135,150,carry,england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p__event_0002,8,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p.mp4,867
england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p,128,191,151,166,pass,england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p__event_0003,16,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p.mp4,868
england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p,144,207,167,182,pass,england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p__event_0003,16,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p.mp4,869
england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p,160,223,183,198,pass,england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p__event_0003,16,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p.mp4,870
england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p,176,239,199,214,pass,england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p__event_0003,16,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p.mp4,871
england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p,192,255,215,230,pass,england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p__event_0003,5,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p.mp4,872
england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p,208,271,231,246,background,,0,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p.mp4,873
england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p,224,287,247,262,background,,0,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p.mp4,874
england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p,240,303,263,278,background,,0,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p.mp4,875
england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p,256,319,279,294,pass,england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p__event_0005,9,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p.mp4,876
england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p,272,335,295,310,pass,england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p__event_0005,7,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p.mp4,877
england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p,288,351,311,326,carry,england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p__event_0006,6,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p.mp4,878
england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p,304,367,327,342,carry,england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p__event_0006,16,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p.mp4,879
england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p,320,383,343,358,carry,england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p__event_0006,16,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p.mp4,880
england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p,336,399,359,374,carry,england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p__event_0006,16,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p.mp4,881
england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p,352,415,375,390,turnover,england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p__event_0007,14,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p.mp4,882
england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p,368,431,391,406,turnover,england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p__event_0007,16,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p.mp4,883
england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p,384,447,407,422,turnover,england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p__event_0007,10,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p.mp4,884
england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p,400,463,423,438,background,,0,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p.mp4,885
england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p,416,479,439,454,background,,0,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p.mp4,886
england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p,432,495,455,470,background,,0,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p.mp4,887
england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p,448,511,471,486,background,,0,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p.mp4,888
england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p,464,527,487,502,background,,0,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p.mp4,889
england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p,480,543,503,518,background,,0,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p.mp4,890
england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p,496,559,519,534,background,,0,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p.mp4,891
england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p,512,575,535,550,background,,0,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p.mp4,892
england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p,528,591,551,566,background,,0,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p.mp4,893
england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p,544,607,567,582,background,,0,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p.mp4,894
england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p,560,623,583,598,background,,0,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p.mp4,895
england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p,576,639,599,614,background,,0,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p.mp4,896
england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p,592,655,615,630,background,,0,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p.mp4,897
england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p,608,671,631,646,background,,0,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p.mp4,898
england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p,624,687,647,662,pass,england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p__event_0009,12,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p.mp4,899
england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p,640,703,663,678,pass,england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p__event_0009,8,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p.mp4,900
england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p,656,719,679,694,background,,0,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p.mp4,901
england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p,672,735,695,710,pass,england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p__event_0011,16,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p.mp4,902
england_epl__2016_2017__2016_10_22___17_00_Arsenal_0___0_Middlesbrough__h2_720p,0,63,23,38,pass,england_epl__2016_2017__2016_10_22___17_00_Arsenal_0___0_Middlesbrough__h2_720p__event_0001,16,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2016_2017__2016_10_22___17_00_Arsenal_0___0_Middlesbrough__h2_720p.mp4,903
england_epl__2016_2017__2016_10_22___17_00_Arsenal_0___0_Middlesbrough__h2_720p,16,79,39,54,pass,england_epl__2016_2017__2016_10_22___17_00_Arsenal_0___0_Middlesbrough__h2_720p__event_0001,7,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2016_2017__2016_10_22___17_00_Arsenal_0___0_Middlesbrough__h2_720p.mp4,904
england_epl__2016_2017__2016_10_22___17_00_Arsenal_0___0_Middlesbrough__h2_720p,32,95,55,70,background,,0,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2016_2017__2016_10_22___17_00_Arsenal_0___0_Middlesbrough__h2_720p.mp4,905
england_epl__2016_2017__2016_10_22___17_00_Arsenal_0___0_Middlesbrough__h2_720p,48,111,71,86,background,,0,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2016_2017__2016_10_22___17_00_Arsenal_0___0_Middlesbrough__h2_720p.mp4,906
england_epl__2016_2017__2016_10_22___17_00_Arsenal_0___0_Middlesbrough__h2_720p,64,127,87,102,background,,0,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2016_2017__2016_10_22___17_00_Arsenal_0___0_Middlesbrough__h2_720p.mp4,907
england_epl__2016_2017__2016_10_22___17_00_Arsenal_0___0_Middlesbrough__h2_720p,80,143,103,118,background,,0,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2016_2017__2016_10_22___17_00_Arsenal_0___0_Middlesbrough__h2_720p.mp4,908
england_epl__2016_2017__2016_10_22___17_00_Arsenal_0___0_Middlesbrough__h2_720p,96,159,119,134,background,,0,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2016_2017__2016_10_22___17_00_Arsenal_0___0_Middlesbrough__h2_720p.mp4,909
england_epl__2016_2017__2016_10_22___17_00_Arsenal_0___0_Middlesbrough__h2_720p,112,175,135,150,background,,0,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2016_2017__2016_10_22___17_00_Arsenal_0___0_Middlesbrough__h2_720p.mp4,910
england_epl__2016_2017__2016_10_22___17_00_Arsenal_0___0_Middlesbrough__h2_720p,128,191,151,166,background,,0,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2016_2017__2016_10_22___17_00_Arsenal_0___0_Middlesbrough__h2_720p.mp4,911
england_epl__2016_2017__2016_10_22___17_00_Arsenal_0___0_Middlesbrough__h2_720p,144,207,167,182,background,,0,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2016_2017__2016_10_22___17_00_Arsenal_0___0_Middlesbrough__h2_720p.mp4,912
england_epl__2016_2017__2016_10_22___17_00_Arsenal_0___0_Middlesbrough__h2_720p,160,223,183,198,background,,0,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2016_2017__2016_10_22___17_00_Arsenal_0___0_Middlesbrough__h2_720p.mp4,913
england_epl__2016_2017__2016_10_22___17_00_Arsenal_0___0_Middlesbrough__h2_720p,176,239,199,214,background,,0,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2016_2017__2016_10_22___17_00_Arsenal_0___0_Middlesbrough__h2_720p.mp4,914
england_epl__2016_2017__2016_10_22___17_00_Arsenal_0___0_Middlesbrough__h2_720p,192,255,215,230,turnover,england_epl__2016_2017__2016_10_22___17_00_Arsenal_0___0_Middlesbrough__h2_720p__event_0004,16,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2016_2017__2016_10_22___17_00_Arsenal_0___0_Middlesbrough__h2_720p.mp4,915
england_epl__2016_2017__2016_10_22___17_00_Arsenal_0___0_Middlesbrough__h2_720p,208,271,231,246,turnover,england_epl__2016_2017__2016_10_22___17_00_Arsenal_0___0_Middlesbrough__h2_720p__event_0004,16,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2016_2017__2016_10_22___17_00_Arsenal_0___0_Middlesbrough__h2_720p.mp4,916
england_epl__2016_2017__2016_10_22___17_00_Arsenal_0___0_Middlesbrough__h2_720p,224,287,247,262,turnover,england_epl__2016_2017__2016_10_22___17_00_Arsenal_0___0_Middlesbrough__h2_720p__event_0004,16,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2016_2017__2016_10_22___17_00_Arsenal_0___0_Middlesbrough__h2_720p.mp4,917
england_epl__2016_2017__2016_10_22___17_00_Arsenal_0___0_Middlesbrough__h2_720p,240,303,263,278,turnover,england_epl__2016_2017__2016_10_22___17_00_Arsenal_0___0_Middlesbrough__h2_720p__event_0004,1,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2016_2017__2016_10_22___17_00_Arsenal_0___0_Middlesbrough__h2_720p.mp4,918
